SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,degree.layout,Eccentricity,IsSingleNode,Module_Color,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared.name,Stress,TopologicalCoefficient,SNP
266610,6.7308937,0,0.14856868,1,4,4,17,false,0,DIP-787N|uniprotkb:Q13889,8,4,0,0,0.77076425,false,0,DIP-787N|uniprotkb:Q13889,0,0.72727273,No
266611,6.57779437,0,0.15202664,0,1,1,17,false,0,DIP-158N|uniprotkb:P34021,15,1,0,0,0.77688823,false,0,DIP-158N|uniprotkb:P34021,0,0,No
266612,5.57804332,0.00512684082522896,0.17927433,0.00952381,17,16,16,false,0,DIP-641N|refseq:NP_002948|uniprotkb:P19793,2.86666667,16,0,0,0.81687827,false,1,DIP-641N|refseq:NP_002948|uniprotkb:P19793,878126,0.07407407,No
266613,7.1991536,0.000209365542918014,0.13890522,0,6,6,17,false,1,DIP-601N|refseq:NP_002066|uniprotkb:P16520,3.66666667,6,0,0,0.75203386,false,0,DIP-601N|refseq:NP_002066|uniprotkb:P16520,66928,0.44444444,No
266614,7.50958427,0.000698560989057122,0.13316316,0,5,5,17,false,1,DIP-471N|refseq:NP_068774|uniprotkb:P63211,4.6,5,0,0,0.73961663,false,0,DIP-471N|refseq:NP_068774|uniprotkb:P63211,135580,0.45,No
266615,5.90166791,0.00199025631024337,0.16944362,0,7,7,16,false,0,DIP-137N|refseq:NP_002650|uniprotkb:Q03405,3.28571429,7,0,0,0.80393328,false,0,DIP-137N|refseq:NP_002650|uniprotkb:Q03405,285574,0.17582418,Yes
266616,6.25914862,0.0014532085173951,0.15976614,0,6,6,16,false,0,DIP-1051N|refseq:NP_002101|uniprotkb:P08631,3.66666667,6,0,0,0.78963406,false,0,DIP-1051N|refseq:NP_002101|uniprotkb:P08631,136056,0.17777778,No
266617,6.41125218,0.000334595565109081,0.15597577,0,2,2,16,false,0,DIP-39N|refseq:NP_000415|uniprotkb:P13647,5,2,0,0,0.78354991,false,0,DIP-39N|refseq:NP_000415|uniprotkb:P13647,30218,0.5,No
266618,6.07592731,0,0.16458393,1,2,2,15,false,0,DIP-188N|uniprotkb:P20152,7.5,2,0,0,0.79696291,false,0,DIP-188N|uniprotkb:P20152,0,0.625,No
266619,5.411999,0.00281666415475683,0.18477461,0.05555556,9,9,15,false,0,DIP-109N|uniprotkb:P15924,4.22222222,9,0,0,0.82352004,false,0,DIP-109N|uniprotkb:P15924,282652,0.13168724,No
266620,6.02265372,0.000149935737632528,0.16603976,0,2,2,16,false,0,DIP-49N|refseq:NP_003122|uniprotkb:P11831,4,2,0,0,0.79909385,false,0,DIP-49N|refseq:NP_003122|uniprotkb:P11831,11246,0.5,No
266621,5.71247199,6.91261752728944e-05,0.17505556,0,2,2,15,false,0,DIP-1055N|refseq:NP_000213|uniprotkb:P10721,12,2,0,0,0.81150112,false,0,DIP-1055N|refseq:NP_000213|uniprotkb:P10721,13590,0.52380952,No
266622,7.33109286,0.000669024498960638,0.13640531,0,4,3,17,false,0,DIP-322N|refseq:NP_000535|uniprotkb:Q03519,2.5,3,0,0,0.74675629,false,1,DIP-322N|refseq:NP_000535|uniprotkb:Q03519,48760,0.5,No
266623,5.81279562,2.41310609898999e-05,0.17203426,0,3,3,16,false,0,DIP-654N|refseq:NP_009053|uniprotkb:P22415,8.33333333,3,0,0,0.80748818,false,0,DIP-654N|refseq:NP_009053|uniprotkb:P22415,3464,0.36666667,No
266624,5.03161563,0.00233008649657101,0.19874332,0.13333333,6,6,15,false,0,DIP-677N|refseq:NP_002087|uniprotkb:P35269,16.66666667,6,0,0,0.83873537,false,0,DIP-677N|refseq:NP_002087|uniprotkb:P35269,291824,0.17962963,No
266625,6.45133184,0,0.15500675,0,1,1,16,false,0,DIP-343N|refseq:NP_009971|uniprotkb:P23255,11,1,0,0,0.78194673,false,0,DIP-343N|refseq:NP_009971|uniprotkb:P23255,0,0,No
266626,6.45133184,0,0.15500675,0,1,1,16,false,0,DIP-255N|refseq:NP_729571|uniprotkb:Q24325,11,1,0,0,0.78194673,false,0,DIP-255N|refseq:NP_729571|uniprotkb:Q24325,0,0,No
266627,5.44884242,0.00132093692766702,0.18352522,0.04761905,7,7,15,false,0,DIP-146N|uniprotkb:P49716,5,7,0,0,0.8220463,false,0,DIP-146N|uniprotkb:P49716,126552,0.15306122,No
266628,5.2240478,0,0.19142244,0,1,1,15,false,0,DIP-765N|uniprotkb:P16220,22,1,0,0,0.83103809,false,0,DIP-765N|uniprotkb:P16220,0,0,No
266629,7.11277072,0,0.14059219,0,1,1,16,false,1,DIP-454N|uniprotkb:Q63932,12,1,0,0,0.75548917,false,0,DIP-454N|uniprotkb:Q63932,0,0,No
266630,5.16704008,0.000495392300778109,0.1935344,0.08974359,13,13,14,false,0,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,5.69230769,13,0,0,0.8333184,false,0,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,83386,0.14553015,No
266631,4.45954693,0.00197672418550788,0.22423803,0.21818182,11,11,14,false,0,DIP-231N|uniprotkb:Q07820,29,11,0,0,0.86161812,false,0,DIP-231N|uniprotkb:Q07820,287810,0.1044137,No
266632,5.2240478,0,0.19142244,0,1,1,15,false,0,DIP-624N|refseq:NP_001073885|uniprotkb:P10243,22,1,0,0,0.83103809,false,0,DIP-624N|refseq:NP_001073885|uniprotkb:P10243,0,0,No
266633,5.4742345,3.09525510421503e-05,0.18267394,0.4,5,5,15,false,0,DIP-294N|uniprotkb:Q14188,13.4,5,0,0,0.82103062,false,0,DIP-294N|uniprotkb:Q14188,6540,0.27916667,No
266634,5.35424446,0.000659439812831243,0.18676771,0.17857143,8,8,15,false,0,DIP-238N|refseq:NP_009042|uniprotkb:Q14186,11.25,8,0,0,0.82583022,false,0,DIP-238N|refseq:NP_009042|uniprotkb:Q14186,129444,0.16923077,No
266635,5.59970127,1.19473766524159e-05,0.17858095,0.33333333,4,4,15,false,0,DIP-258N|refseq:NP_004082|uniprotkb:Q14209,13,4,0,0,0.81601195,false,0,DIP-258N|refseq:NP_004082|uniprotkb:Q14209,3142,0.33552632,No
266636,5.47572816,0,0.18262411,1,2,2,15,false,0,DIP-724N|uniprotkb:Q08639,25.5,2,0,0,0.82097087,false,0,DIP-724N|uniprotkb:Q08639,0,0.55434783,No
266637,4.69156087,0.00636601477547109,0.21314868,0.04411765,17,17,15,false,0,DIP-24227N|refseq:NP_005216|uniprotkb:Q01094,12.88235294,17,0,0,0.85233757,false,0,DIP-24227N|refseq:NP_005216|uniprotkb:Q01094,874842,0.07092437,No
266638,7.87453323,0,0.12699165,0,1,1,18,false,0,DIP-452N|refseq:NP_002036|uniprotkb:P17677,3,1,0,0,0.72501867,false,0,DIP-452N|refseq:NP_002036|uniprotkb:P17677,0,0,No
266639,6.25317401,0.00326898025977464,0.15991879,0,12,11,15,false,0,DIP-574N|uniprotkb:P05067,3.2,11,0,0,0.78987304,false,1,DIP-574N|uniprotkb:P05067,321708,0.1047619,No
266640,5.89967638,0.00334773587228697,0.16950082,0,6,6,15,false,0,DIP-711N|uniprotkb:P46939,6.16666667,6,0,0,0.80401294,false,0,DIP-711N|uniprotkb:P46939,369552,0.17816092,No
266641,6.89843167,0.000334220644779651,0.14496049,0,3,3,16,false,0,DIP-466N|refseq:NP_066301|uniprotkb:Q13884,3.33333333,3,0,0,0.76406273,false,0,DIP-466N|refseq:NP_066301|uniprotkb:Q13884,64282,0.46666667,No
266642,7.89619119,1.11087505016295e-07,0.12664334,0,2,2,17,false,0,DIP-160N|uniprotkb:Q91493,3.5,2,0,0,0.72415235,false,0,DIP-160N|uniprotkb:Q91493,8,0.83333333,No
266643,6.89693801,0.00133750744633432,0.14499188,0,4,4,16,false,0,DIP-966N|refseq:NP_003089|uniprotkb:Q13424,3.25,4,0,0,0.76412248,false,0,DIP-966N|refseq:NP_003089|uniprotkb:Q13424,160732,0.32142857,No
266644,7.89619119,1.11087505016295e-07,0.12664334,0,2,2,17,false,0,DIP-24N|uniprotkb:Q14205,3.5,2,0,0,0.72415235,false,0,DIP-24N|uniprotkb:Q14205,8,0.83333333,No
266645,6.32735873,0,0.15804383,0,1,1,16,false,0,DIP-502N|uniprotkb:Q14451,4,1,0,0,0.78690565,false,0,DIP-502N|uniprotkb:Q14451,0,0,No
266646,5.32760767,0.00382163491619224,0.18770151,0,4,4,15,false,0,DIP-516N|uniprotkb:Q06124,8.75,4,0,0,0.82689569,false,0,DIP-516N|uniprotkb:Q06124,448906,0.27678571,No
266647,5.21409012,0.00451414430352258,0.19178802,0,3,3,14,false,0,DIP-369N|refseq:NP_035770|uniprotkb:P02340,17.66666667,3,0,0,0.8314364,false,0,DIP-369N|refseq:NP_035770|uniprotkb:P02340,506696,0.34013605,No
266648,5.35275081,0.0013223680510658,0.18681983,0,2,2,15,false,0,DIP-563N|refseq:NP_003397|uniprotkb:P63104,22,2,0,0,0.82588997,false,0,DIP-563N|refseq:NP_003397|uniprotkb:P63104,321686,0.51219512,No
266649,6.51282051,0.00218015001760714,0.15354331,0,7,7,16,false,1,DIP-600N|refseq:NP_005264|uniprotkb:Q6FHM2,7.28571429,7,0,0,0.77948718,false,0,DIP-600N|refseq:NP_005264|uniprotkb:Q6FHM2,361994,0.18487395,No
266650,5.89419965,0.000312143972795606,0.16965832,0.2,5,5,15,false,1,DIP-323N|uniprotkb:P30305,14,5,0,0,0.80423201,false,0,DIP-323N|uniprotkb:P30305,58620,0.24727273,No
266651,6.09808315,7.75796523690356e-05,0.16398596,0,3,3,16,false,1,DIP-432N|refseq:NP_006752|uniprotkb:P42655,7.33333333,3,0,0,0.79607667,false,0,DIP-432N|refseq:NP_006752|uniprotkb:P42655,22400,0.45238095,No
266652,5.75006224,0.00074682577914255,0.17391116,0.13333333,6,6,15,false,1,DIP-166N|uniprotkb:P30304,12.5,6,0,0,0.80999751,false,0,DIP-166N|uniprotkb:P30304,139630,0.20338983,No
266653,7.69927807,0.00100353674844096,0.12988231,0,4,4,18,false,3,DIP-76N|refseq:NP_000424|uniprotkb:P19878,1.25,4,0,0,0.73202888,false,0,DIP-76N|refseq:NP_000424|uniprotkb:P19878,97026,0.25,No
266654,8.69902913,0,0.11495536,0,1,1,19,false,3,DIP-126N|refseq:NP_000256|uniprotkb:P14598,4,1,0,0,0.69203883,false,0,DIP-126N|refseq:NP_000256|uniprotkb:P14598,0,0,No
266655,7.11277072,0,0.14059219,0,1,1,16,false,1,DIP-467N|refseq:NP_032953|uniprotkb:P31938,12,1,0,0,0.75548917,false,0,DIP-467N|refseq:NP_032953|uniprotkb:P31938,0,0,No
266656,6.51530993,0,0.15348464,1,2,2,16,false,1,DIP-488N|refseq:NP_037143|uniprotkb:P63102,20.5,2,0,0,0.7793876,false,0,DIP-488N|refseq:NP_037143|uniprotkb:P63102,0,0.62121212,No
266657,6.51530993,0,0.15348464,1,2,2,16,false,1,DIP-947N|refseq:NP_037185|uniprotkb:P68255,20.5,2,0,0,0.7793876,false,0,DIP-947N|refseq:NP_037185|uniprotkb:P68255,0,0.62121212,No
266658,6.11301967,0.00239262953962525,0.16358527,0.12121212,14,13,15,false,1,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,6.5,13,0,0,0.79547921,false,1,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,430548,0.11419753,No
266659,6.51530993,0,0.15348464,1,2,2,16,false,1,DIP-299N|refseq:NP_037184|uniprotkb:P68511,20.5,2,0,0,0.7793876,false,0,DIP-299N|refseq:NP_037184|uniprotkb:P68511,0,0.62121212,No
266660,4.85163057,0.00270217188407266,0.20611627,0.04761905,7,7,15,false,0,DIP-699N|uniprotkb:P29353,13.85714286,7,0,0,0.84593478,false,0,DIP-699N|uniprotkb:P29353,449298,0.15834768,No
266661,5.61638038,0.00255367413492151,0.17805062,0,10,9,16,false,0,DIP-476N|refseq:NP_000866|uniprotkb:P08069,4.75,9,0,0,0.81534478,false,1,DIP-476N|refseq:NP_000866|uniprotkb:P08069,564720,0.13888889,No
266662,6.46850884,0,0.15459514,0,1,1,16,false,0,DIP-399N|uniprotkb:P81274,4,1,0,0,0.78125965,false,0,DIP-399N|uniprotkb:P81274,0,0,No
266663,5.46875778,0.00213066979632325,0.18285688,0,4,4,15,false,0,DIP-602N|refseq:NP_002061|uniprotkb:P04899,2.25,4,0,0,0.82124969,false,0,DIP-602N|refseq:NP_002061|uniprotkb:P04899,317006,0.25,No
266664,6.01443864,0,0.16626656,0,1,1,16,false,0,DIP-52N|uniprotkb:P20428,12,1,0,0,0.79942245,false,0,DIP-52N|uniprotkb:P20428,0,0,No
266665,6.01443864,0,0.16626656,0,1,1,16,false,0,DIP-485N|refseq:NP_037304|uniprotkb:P19335,12,1,0,0,0.79942245,false,0,DIP-485N|refseq:NP_037304|uniprotkb:P19335,0,0,No
266666,6.01443864,0,0.16626656,0,1,1,16,false,0,DIP-167N|refseq:NP_034626|uniprotkb:P41136,12,1,0,0,0.79942245,false,0,DIP-167N|refseq:NP_034626|uniprotkb:P41136,0,0,No
266667,6.01443864,0,0.16626656,0,1,1,16,false,0,DIP-37N|refseq:NP_034996|uniprotkb:P10085,12,1,0,0,0.79942245,false,0,DIP-37N|refseq:NP_034996|uniprotkb:P10085,0,0,No
266668,5.14189694,0.00036057092879172,0.19448076,0.3,5,5,15,false,0,DIP-523N|refseq:NP_005535|uniprotkb:P35568,11.4,5,0,0,0.83432412,false,0,DIP-523N|refseq:NP_005535|uniprotkb:P35568,49880,0.23829787,No
266669,7.92905153,0,0.12611849,0,1,1,18,false,0,DIP-334N|uniprotkb:Q62145,5,1,0,0,0.72283794,false,0,DIP-334N|uniprotkb:Q62145,0,0,No
266670,8.83445357,0,0.11319319,0,1,1,18,false,0,DIP-316N|uniprotkb:P61019,4,1,0,0,0.68662186,false,0,DIP-316N|uniprotkb:P61019,0,0,No
266671,7.72367438,0.000977384476303253,0.12947206,0,4,4,17,false,0,DIP-1063N|refseq:NP_004152|uniprotkb:P62820,2.75,4,0,0,0.73105302,false,0,DIP-1063N|refseq:NP_004152|uniprotkb:P62820,168988,0.25,No
266672,7.83470251,0.00281852882676609,0.12763726,0,4,4,17,false,0,DIP-348N|refseq:NP_032138|uniprotkb:Q61598,3.25,4,0,0,0.7266119,false,0,DIP-348N|refseq:NP_032138|uniprotkb:Q61598,404254,0.25,No
266673,5.30769231,0.00170521873329492,0.1884058,0.15384615,13,13,15,false,0,DIP-328N,6.07692308,13,0,0,0.82769231,false,0,DIP-328N,267960,0.15384615,No
266674,6.30744337,0,0.15854284,0,1,1,16,false,0,DIP-273N|refseq:NP_031548|uniprotkb:Q61337,13,1,0,0,0.78770227,false,0,DIP-273N|refseq:NP_031548|uniprotkb:Q61337,0,0,No
266675,5.76898183,0,0.17334081,0,1,1,15,false,0,DIP-1061N|refseq:NP_005419|uniprotkb:P15498,16,1,0,0,0.80924073,false,0,DIP-1061N|refseq:NP_005419|uniprotkb:P15498,0,0,No
266676,5.76898183,0,0.17334081,0,1,1,15,false,0,DIP-884N|refseq:NP_004989|uniprotkb:Q12965,16,1,0,0,0.80924073,false,0,DIP-884N|refseq:NP_004989|uniprotkb:Q12965,0,0,No
266677,5.34528255,0.00354053473306662,0.18708085,0.2,6,6,14,false,0,DIP-633N|uniprotkb:P05783,11.83333333,6,0,0,0.8261887,false,0,DIP-633N|uniprotkb:P05783,369860,0.18253968,No
266678,8.28802589,0,0.12065599,0,1,1,18,false,0,DIP-88N|refseq:NP_009796|uniprotkb:P21372,4,1,0,0,0.70847896,false,0,DIP-88N|refseq:NP_009796|uniprotkb:P21372,0,0,No
266679,8.28653224,9.29516374126883e-05,0.12067774,0,2,2,18,false,0,DIP-882N|refseq:NP_006793|uniprotkb:Q12874,3,2,0,0,0.70853871,false,0,DIP-882N|refseq:NP_006793|uniprotkb:Q12874,25132,0.5,No
266680,7.28827483,0.000850816113940623,0.13720668,0,4,4,17,false,0,DIP-625N|refseq:NP_003081|uniprotkb:P09661,2,4,0,0,0.74846901,false,0,DIP-625N|refseq:NP_003081|uniprotkb:P09661,114678,0.33333333,No
266681,5.59995021,0.000104362180503448,0.17857302,0.16666667,4,4,15,false,0,DIP-524N|refseq:NP_044650,8.5,4,0,0,0.81600199,false,0,DIP-524N|refseq:NP_044650,10898,0.27586207,No
266682,6.12596465,0,0.1632396,0,1,1,16,false,0,DIP-277N|refseq:NP_002690|uniprotkb:Q03052,6,1,0,0,0.79496141,false,0,DIP-277N|refseq:NP_002690|uniprotkb:Q03052,0,0,No
266683,5.12621359,0.0010667800670636,0.19507576,0,6,6,15,false,0,DIP-899N|refseq:NP_032278|uniprotkb:P30681,9.16666667,6,0,0,0.83495146,false,0,DIP-899N|refseq:NP_032278|uniprotkb:P30681,167664,0.22072072,No
266684,6.78117999,0,0.14746696,0,1,1,17,false,0,DIP-44N|refseq:NP_011075|uniprotkb:P13393,4,1,0,0,0.7687528,false,0,DIP-44N|refseq:NP_011075|uniprotkb:P13393,0,0,Yes
266685,6.92930047,0.00383482924374011,0.14431471,0,5,5,17,false,0,DIP-380N|refseq:NP_004153|uniprotkb:P20339,2,5,0,0,0.76282798,false,0,DIP-380N|refseq:NP_004153|uniprotkb:P20339,542468,0.2,No
266686,7.92905153,0,0.12611849,0,1,1,18,false,0,DIP-82N|refseq:NP_776489|uniprotkb:P21856,5,1,0,0,0.72283794,false,0,DIP-82N|refseq:NP_776489|uniprotkb:P21856,0,0,No
266687,6.33233757,0.00121785777724262,0.15791957,0,3,3,16,false,0,DIP-32N|uniprotkb:P13747,5,3,0,0,0.7867065,false,0,DIP-32N|uniprotkb:P13747,90294,0.33333333,No
266688,6.80955937,0.00023811769270048,0.14685238,0,3,3,17,false,0,DIP-104N|refseq:NP_004334|uniprotkb:P27797,3,3,0,0,0.76761763,false,0,DIP-104N|refseq:NP_004334|uniprotkb:P27797,13546,0.33333333,No
266689,5.321882,0.00310384268870339,0.18790345,0.01818182,11,11,15,false,0,DIP-397N|uniprotkb:P51617,3.27272727,11,0,0,0.82712472,false,0,DIP-397N|uniprotkb:P51617,313726,0.11157025,No
266690,5.36046801,0.00022692805923653,0.18655088,0,2,2,15,false,0,DIP-93N|refseq:NP_000868|uniprotkb:P14778,11.5,2,0,0,0.82558128,false,0,DIP-93N|refseq:NP_000868|uniprotkb:P14778,16028,0.5,No
266691,4.36146378,0.011175077577976,0.22928082,0.13636364,14,13,14,false,0,DIP-433N|refseq:NP_003795|uniprotkb:Q13546,27.41666667,13,0,0,0.86554145,false,1,DIP-433N|refseq:NP_003795|uniprotkb:Q13546,4678510,0.09335624,No
266692,5.14737366,0.0013669621902142,0.19427383,0,2,2,15,false,0,DIP-398N|uniprotkb:Q13596,14.5,2,0,0,0.83410505,false,0,DIP-398N|uniprotkb:Q13596,109394,0.5,No
266693,4.18098083,0.0280402123900074,0.23917833,0.01994302,29,28,14,false,0,DIP-405N|refseq:NP_005219|uniprotkb:P00533,14.48148148,28,0,0,0.87276077,false,1,DIP-405N|refseq:NP_005219|uniprotkb:P00533,3588972,0.04074074,No
266694,5.31267115,0.000194275781968358,0.18822923,0.3,5,5,15,false,0,DIP-78N|refseq:NP_001057|uniprotkb:P20333,11.6,5,0,0,0.82749315,false,0,DIP-78N|refseq:NP_001057|uniprotkb:P20333,43936,0.27142857,No
266695,4.65048544,0.00643781593137765,0.21503132,0.10909091,13,12,14,false,0,DIP-924N|uniprotkb:P25445,11.63636364,12,0,0,0.85398058,false,1,DIP-924N|uniprotkb:P25445,987570,0.11051693,No
266696,5.10057257,0.00164419856547369,0.19605642,0.10606061,12,12,14,false,0,DIP-286N|refseq:NP_003815|uniprotkb:Q13158,5.33333333,12,0,0,0.8359771,false,0,DIP-286N|refseq:NP_003815|uniprotkb:Q13158,258762,0.13513514,No
266697,6.01369181,0.00177161153142886,0.1662872,0.33333333,3,3,16,false,0,DIP-98N|refseq:NP_004419|uniprotkb:P20827,4.33333333,3,0,0,0.79945233,false,0,DIP-98N|refseq:NP_004419|uniprotkb:P20827,371436,0.44444444,No
266698,5.02265372,0.00546629570898431,0.19909794,0.16666667,4,4,15,false,0,DIP-96N|uniprotkb:P29317,12.5,4,0,0,0.83909385,false,0,DIP-96N|uniprotkb:P29317,924958,0.26666667,No
266699,5.88299726,0.000334595565109081,0.16998138,0,2,2,16,false,0,DIP-138N|refseq:XP_217250|uniprotkb:P09759,9,2,0,0,0.80468011,false,0,DIP-138N|refseq:XP_217250|uniprotkb:P09759,74398,0.5,No
266700,6.88274832,0,0.1452908,0,1,1,17,false,0,DIP-666N,2,1,0,0,0.76469007,false,0,DIP-666N,0,0,No
266701,7.70226537,0,0.12983193,0,1,1,18,false,3,DIP-128N|uniprotkb:P60953-2,2,1,0,0,0.73190939,false,0,DIP-128N|uniprotkb:P60953-2,0,0,No
266702,6.70251431,0.000334595565109081,0.14919774,0,2,2,17,false,3,DIP-447N|refseq:NP_032804|uniprotkb:Q61036,11,2,0,0,0.77189943,false,0,DIP-447N|refseq:NP_032804|uniprotkb:Q61036,32344,0.5,No
266703,6.10007468,0.00228839031319034,0.16393242,0.08333333,9,9,15,false,9,DIP-639N|refseq:NP_006144|uniprotkb:P16333,3.66666667,9,0,0,0.79599701,false,0,DIP-639N|refseq:NP_006144|uniprotkb:P16333,380094,0.14814815,No
266704,6.47697287,0.0010642478284646,0.15439311,0.1,7,6,16,false,9,DIP-431N|refseq:NP_000368|uniprotkb:P42768,7.2,6,0,0,0.78092109,false,1,DIP-431N|refseq:NP_000368|uniprotkb:P42768,147594,0.24444444,No
266705,5.41996515,0.00272373273855287,0.18450303,0,3,3,15,false,0,DIP-91N|uniprotkb:P42684,11.33333333,3,0,0,0.82320139,false,0,DIP-91N|uniprotkb:P42684,260414,0.33333333,No
266706,7.18919592,0,0.13909761,0,1,1,16,false,1,DIP-733N|uniprotkb:P42655,3,1,0,0,0.75243216,false,0,DIP-733N|uniprotkb:P42655,0,0,No
266707,6.18944486,0.000650355308303178,0.16156538,0,3,3,15,false,0,DIP-117N|refseq:NP_004283|uniprotkb:Q13671,8.66666667,3,0,0,0.79242221,false,0,DIP-117N|refseq:NP_004283|uniprotkb:Q13671,58394,0.33333333,No
266708,5.62111028,0.00849359696986584,0.1779008,0.02597403,22,22,14,false,1,DIP-1050N|refseq:NP_005334|uniprotkb:P01112,4.13636364,22,0,0,0.81515559,false,0,DIP-1050N|refseq:NP_005334|uniprotkb:P01112,1256856,0.06684492,No
266709,5.12422206,0.00228804832377431,0.19515157,0,7,6,15,false,0,DIP-553N|uniprotkb:P06239,8.8,6,0,0,0.83503112,false,1,DIP-553N|uniprotkb:P06239,265004,0.20526316,No
266710,5.37839183,0.000725301896888163,0.18592918,0,3,3,16,false,0,DIP-684N|refseq:NP_004492|uniprotkb:Q00839,10.33333333,3,0,0,0.82486433,false,0,DIP-684N|refseq:NP_004492|uniprotkb:Q00839,92638,0.33333333,No
266711,5.70351008,0.000577077688548852,0.17533063,0.2,6,6,14,false,0,DIP-42272N|refseq:NP_002638|uniprotkb:Q8NEB9,6.33333333,6,0,0,0.8118596,false,0,DIP-42272N|refseq:NP_002638|uniprotkb:Q8NEB9,77752,0.20689655,No
266712,5.79163555,0.000192969877737425,0.1726628,0,3,3,15,false,0,DIP-21N|refseq:NP_055022|uniprotkb:P06127,4.66666667,3,0,0,0.80833458,false,0,DIP-21N|refseq:NP_055022|uniprotkb:P06127,18936,0.33333333,No
266713,1,0,1,0,1,1,1,false,-1,DIP-422N|uniprotkb:Q08462,1,1,0,0,1,false,0,DIP-422N|uniprotkb:Q08462,0,0,Yes
266714,1,0,1,0,1,1,1,false,-1,DIP-605N|refseq:NP_032164|uniprotkb:P08752,1,1,0,0,1,false,0,DIP-605N|refseq:NP_032164|uniprotkb:P08752,0,0,No
266715,5.37839183,0.000846722618543597,0.18592918,0.26923077,13,13,15,false,0,DIP-297N|uniprotkb:Q12962,8.38461538,13,0,0,0.82486433,false,0,DIP-297N|uniprotkb:Q12962,176028,0.14574899,No
266716,5.80906149,0,0.17214485,1,3,3,16,false,0,DIP-900N|refseq:NP_005636|uniprotkb:Q15543,13,3,0,0,0.80763754,false,0,DIP-900N|refseq:NP_005636|uniprotkb:Q15543,0,0.43333333,No
266717,5.77196913,1.75691794197091e-06,0.1732511,0.83333333,4,4,16,false,0,DIP-495N|refseq:NP_005634|uniprotkb:Q15544,11.75,4,0,0,0.80912123,false,0,DIP-495N|refseq:NP_005634|uniprotkb:Q15544,336,0.3671875,Yes
266718,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-473N|uniprotkb:Q63755,34,1,0,0,0.81439881,false,0,DIP-473N|uniprotkb:Q63755,0,0,No
266719,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-428N|uniprotkb:Q13029,34,1,0,0,0.81439881,false,0,DIP-428N|uniprotkb:Q13029,0,0,No
266720,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-463N|uniprotkb:P29374,34,1,0,0,0.81439881,false,0,DIP-463N|uniprotkb:P29374,0,0,Yes
266721,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-1091N|refseq:NP_077107|uniprotkb:P03130,34,1,0,0,0.81439881,false,0,DIP-1091N|refseq:NP_077107|uniprotkb:P03130,0,0,No
266722,5.63853622,1.22564321653612e-05,0.17735099,0,3,3,15,false,0,DIP-1090N|refseq:NP_041326|uniprotkb:P03129,14.66666667,3,0,0,0.81445855,false,0,DIP-1090N|refseq:NP_041326|uniprotkb:P03129,3504,0.40196078,No
266723,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-185N|refseq:NP_758961|uniprotkb:P32519,34,1,0,0,0.81439881,false,0,DIP-185N|refseq:NP_758961|uniprotkb:P32519,0,0,No
266724,6.04705004,1.40648594891501e-05,0.16536989,0,2,2,16,false,0,DIP-270N|uniprotkb:P45984,6,2,0,0,0.798118,false,0,DIP-270N|uniprotkb:P45984,1282,0.5,No
266725,5.97635051,2.89737931695562e-05,0.1673262,0,2,2,16,false,0,DIP-344N|uniprotkb:P18847,6.5,2,0,0,0.80094598,false,0,DIP-344N|uniprotkb:P18847,2346,0.5,No
266726,6.10206622,0,0.16387892,0,1,1,16,false,0,DIP-632N|uniprotkb:P15336,8,1,0,0,0.79591735,false,0,DIP-632N|uniprotkb:P15336,0,0,No
266727,5.10231516,0.00110789967668318,0.19598946,0.03571429,8,8,15,false,0,DIP-570N|uniprotkb:P03254,8.375,8,0,0,0.83590739,false,0,DIP-570N|uniprotkb:P03254,147420,0.13863636,No
266728,5.08837441,3.70002987742579e-05,0.19652642,0,4,3,15,false,0,DIP-652N|refseq:NP_005162|uniprotkb:P18846,19.5,3,0,0,0.83646502,false,1,DIP-652N|refseq:NP_005162|uniprotkb:P18846,5074,0.5,No
266729,5.24097585,0,0.19080416,0,1,1,15,false,0,DIP-237N|uniprotkb:P47825,12,1,0,0,0.83036097,false,0,DIP-237N|uniprotkb:P47825,0,0,Yes
266730,4.82723425,0,0.20715796,0,1,1,14,false,0,DIP-239N|refseq:NP_523391|uniprotkb:Q27272,84,1,0,0,0.84691063,false,0,DIP-239N|refseq:NP_523391|uniprotkb:Q27272,0,0,Yes
266731,4.24122479,0.00910518894476953,0.23578095,0.09090909,12,12,14,false,0,DIP-36N|refseq:NP_612482|uniprotkb:P08047,34.41666667,12,0,0,0.87035101,false,0,DIP-36N|refseq:NP_612482|uniprotkb:P08047,1230678,0.09312386,No
266732,5.90341051,0,0.16939361,0,1,1,16,false,0,DIP-269N|uniprotkb:Q15572,22,1,0,0,0.80386358,false,0,DIP-269N|uniprotkb:Q15572,0,0,No
